----------------------------------------------------
*** WARNING ***
Don't use the item ID for anything "proper"!!
It's provided here for completeness's sake, it's different in every world.
----------------------------------------------------
Mod name, Registry name, Item ID, Display name, Tags
Minecraft, minecraft:beetroot, 821, Beetroot, forge:crops, forge:crops/beetroot
Minecraft, minecraft:beetroot_seeds, 822, Beetroot Seeds, forge:seeds, forge:seeds/beetroot
Minecraft, minecraft:beetroot_soup, 823, Beetroot Soup, inspirations:cauldron_recipes
Minecraft, minecraft:bell, 874, Bell, 
Minecraft, minecraft:birch_boat, 832, Birch Boat, minecraft:boats
Minecraft, minecraft:birch_button, 261, Birch Button, minecraft:buttons, minecraft:wooden_buttons
Minecraft, minecraft:birch_door, 509, Birch Door, minecraft:doors, minecraft:wooden_doors
Minecraft, minecraft:birch_fence, 183, Birch Fence, forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences
Minecraft, minecraft:birch_fence_gate, 218, Birch Fence Gate, forge:fence_gates, forge:fence_gates/wooden
Minecraft, minecraft:birch_leaves, 58, Birch Leaves, minecraft:leaves
Minecraft, minecraft:birch_log, 34, Birch Log, minecraft:birch_logs, minecraft:logs
Minecraft, minecraft:birch_planks, 15, Birch Planks, minecraft:planks
Minecraft, minecraft:birch_pressure_plate, 168, Birch Pressure Plate, minecraft:wooden_pressure_plates
Minecraft, minecraft:birch_sapling, 21, Birch Sapling, minecraft:saplings
Minecraft, minecraft:birch_sign, 591, Birch Sign, minecraft:signs
Minecraft, minecraft:birch_slab, 117, Birch Slab, minecraft:slabs, minecraft:wooden_slabs
Minecraft, minecraft:birch_stairs, 241, Birch Stairs, minecraft:stairs, minecraft:wooden_stairs
Minecraft, minecraft:birch_trapdoor, 195, Birch Trapdoor, minecraft:trapdoors, minecraft:wooden_trapdoors
Minecraft, minecraft:birch_wood, 52, Birch Wood, minecraft:birch_logs, minecraft:logs
Minecraft, minecraft:black_banner, 817, Black Banner, minecraft:banners
Minecraft, minecraft:black_bed, 669, Black Bed, minecraft:beds
Minecraft, minecraft:black_carpet, 315, Black Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:black_concrete, 428, Black Concrete, 
Minecraft, minecraft:black_concrete_powder, 444, Black Concrete Powder, 
Minecraft, minecraft:black_dye, 649, Black Dye, forge:dyes, forge:dyes/black
Minecraft, minecraft:black_glazed_terracotta, 412, Black Glazed Terracotta, 
Minecraft, minecraft:black_shulker_box, 396, Black Shulker Box, 
Minecraft, minecraft:black_stained_glass, 344, Black Stained Glass, forge:glass, forge:glass/black, forge:stained_glass
Minecraft, minecraft:black_stained_glass_pane, 360, Black Stained Glass Pane, forge:glass_panes, forge:glass_panes/black, forge:stained_glass_panes
Minecraft, minecraft:black_terracotta, 296, Black Terracotta, 
Minecraft, minecraft:black_wool, 97, Black Wool, minecraft:wool
Minecraft, minecraft:blast_furnace, 867, Blast Furnace, 
Minecraft, minecraft:blaze_powder, 691, Blaze Powder, 
Minecraft, minecraft:blaze_rod, 683, Blaze Rod, forge:rods, forge:rods/blaze
Minecraft, minecraft:blaze_spawn_egg, 699, Blaze Spawn Egg, 
Minecraft, minecraft:blue_banner, 813, Blue Banner, minecraft:banners
Minecraft, minecraft:blue_bed, 665, Blue Bed, minecraft:beds
Minecraft, minecraft:blue_carpet, 311, Blue Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:blue_concrete, 424, Blue Concrete, 
Minecraft, minecraft:blue_concrete_powder, 440, Blue Concrete Powder, 
Minecraft, minecraft:blue_dye, 647, Blue Dye, forge:dyes, forge:dyes/blue
Minecraft, minecraft:blue_glazed_terracotta, 408, Blue Glazed Terracotta, 
Minecraft, minecraft:blue_ice, 476, Blue Ice, 
Minecraft, minecraft:blue_orchid, 100, Blue Orchid, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:blue_shulker_box, 392, Blue Shulker Box, 
Minecraft, minecraft:blue_stained_glass, 340, Blue Stained Glass, forge:glass, forge:glass/blue, forge:stained_glass
Minecraft, minecraft:blue_stained_glass_pane, 356, Blue Stained Glass Pane, forge:glass_panes, forge:glass_panes/blue, forge:stained_glass_panes
Minecraft, minecraft:blue_terracotta, 292, Blue Terracotta, 
Minecraft, minecraft:blue_wool, 93, Blue Wool, minecraft:wool
Minecraft, minecraft:bone, 651, Bone, forge:bones
Minecraft, minecraft:bone_block, 377, Bone Block, 
Minecraft, minecraft:bone_meal, 646, Bone Meal, 
Minecraft, minecraft:book, 616, Book, forge:books, inspirations:books
Minecraft, minecraft:bookshelf, 143, Bookshelf, forge:bookshelves
Minecraft, minecraft:bow, 525, Bow, 
Minecraft, minecraft:bowl, 546, Bowl, inspirations:cauldron_recipes, inspirations:milk_containers
Minecraft, minecraft:brain_coral, 457, Brain Coral, 
Minecraft, minecraft:brain_coral_block, 452, Brain Coral Block, 
Minecraft, minecraft:brain_coral_fan, 467, Brain Coral Fan, 
Minecraft, minecraft:bread, 562, Bread, 
Minecraft, minecraft:brewing_stand, 693, Brewing Stand, 
Minecraft, minecraft:brick, 609, Brick, forge:ingots, forge:ingots/brick
Minecraft, minecraft:brick_slab, 127, Brick Slab, minecraft:slabs
Minecraft, minecraft:brick_stairs, 222, Brick Stairs, minecraft:stairs
Minecraft, minecraft:brick_wall, 247, Brick Wall, minecraft:walls
Minecraft, minecraft:bricks, 141, Bricks, 
Minecraft, minecraft:brown_banner, 814, Brown Banner, minecraft:banners
Minecraft, minecraft:brown_bed, 666, Brown Bed, minecraft:beds
Minecraft, minecraft:brown_carpet, 312, Brown Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:brown_concrete, 425, Brown Concrete, 
Minecraft, minecraft:brown_concrete_powder, 441, Brown Concrete Powder, 
Minecraft, minecraft:brown_dye, 648, Brown Dye, forge:dyes, forge:dyes/brown
Minecraft, minecraft:brown_glazed_terracotta, 409, Brown Glazed Terracotta, 
Minecraft, minecraft:brown_mushroom, 111, Brown Mushroom, forge:mushrooms
Minecraft, minecraft:brown_mushroom_block, 209, Brown Mushroom Block, 
Minecraft, minecraft:brown_shulker_box, 393, Brown Shulker Box, 
Minecraft, minecraft:brown_stained_glass, 341, Brown Stained Glass, forge:glass, forge:glass/brown, forge:stained_glass
Minecraft, minecraft:brown_stained_glass_pane, 357, Brown Stained Glass Pane, forge:glass_panes, forge:glass_panes/brown, forge:stained_glass_panes
Minecraft, minecraft:brown_terracotta, 293, Brown Terracotta, 
Minecraft, minecraft:brown_wool, 94, Brown Wool, minecraft:wool
Minecraft, minecraft:bubble_coral, 458, Bubble Coral, 
Minecraft, minecraft:bubble_coral_block, 453, Bubble Coral Block, 
Minecraft, minecraft:bubble_coral_fan, 468, Bubble Coral Fan, 
Minecraft, minecraft:bucket, 595, Bucket, inspirations:fluid_containers, inspirations:milk_containers
Minecraft, minecraft:cactus, 178, Cactus, 
Minecraft, minecraft:cake, 653, Cake, 
Minecraft, minecraft:campfire, 877, Campfire, 
Minecraft, minecraft:carrot, 763, Carrot, forge:crops, forge:crops/carrot
Minecraft, minecraft:carrot_on_a_stick, 775, Carrot on a Stick, 
Minecraft, minecraft:cartography_table, 868, Cartography Table, 
Minecraft, minecraft:carved_pumpkin, 188, Carved Pumpkin, 
Minecraft, minecraft:cat_spawn_egg, 700, Cat Spawn Egg, 
Minecraft, minecraft:cauldron, 694, Cauldron, 
Minecraft, minecraft:cave_spider_spawn_egg, 701, Cave Spider Spawn Egg, 
Minecraft, minecraft:chain_command_block, 373, Chain Command Block, 
Minecraft, minecraft:chainmail_boots, 570, Chainmail Boots, 
Minecraft, minecraft:chainmail_chestplate, 568, Chainmail Chestplate, 
Minecraft, minecraft:chainmail_helmet, 567, Chainmail Helmet, 
Minecraft, minecraft:chainmail_leggings, 569, Chainmail Leggings, 
Minecraft, minecraft:charcoal, 528, Charcoal, minecraft:coals
Minecraft, minecraft:chest, 155, Chest, forge:chests, forge:chests/wooden
Minecraft, minecraft:chest_minecart, 618, Minecart with Chest, 
Minecraft, minecraft:chicken, 679, Raw Chicken, 
Minecraft, minecraft:chicken_spawn_egg, 702, Chicken Spawn Egg, 
Minecraft, minecraft:chipped_anvil, 266, Chipped Anvil, minecraft:anvil
Minecraft, minecraft:chiseled_quartz_block, 275, Chiseled Quartz Block, 
Minecraft, minecraft:chiseled_red_sandstone, 369, Chiseled Red Sandstone, forge:sandstone
Minecraft, minecraft:chiseled_sandstone, 69, Chiseled Sandstone, forge:sandstone
Minecraft, minecraft:chiseled_stone_bricks, 208, Chiseled Stone Bricks, minecraft:stone_bricks
Minecraft, minecraft:chorus_flower, 149, Chorus Flower, 
Minecraft, minecraft:chorus_fruit, 819, Chorus Fruit, 
Minecraft, minecraft:chorus_plant, 148, Chorus Plant, 
Minecraft, minecraft:clay, 179, Clay, 
Minecraft, minecraft:clay_ball, 610, Clay, 
Minecraft, minecraft:clock, 623, Clock, 
Minecraft, minecraft:coal, 527, Coal, minecraft:coals
Minecraft, minecraft:coal_block, 317, Block of Coal, forge:storage_blocks, forge:storage_blocks/coal
Minecraft, minecraft:coal_ore, 31, Coal Ore, forge:ores, forge:ores/coal
Minecraft, minecraft:coarse_dirt, 10, Coarse Dirt, 
Minecraft, minecraft:cobblestone, 12, Cobblestone, forge:cobblestone, quark:stone_tool_materials
Minecraft, minecraft:cobblestone_slab, 126, Cobblestone Slab, minecraft:slabs
Minecraft, minecraft:cobblestone_stairs, 163, Cobblestone Stairs, minecraft:stairs
Minecraft, minecraft:cobblestone_wall, 245, Cobblestone Wall, minecraft:walls
Minecraft, minecraft:cobweb, 75, Cobweb, 
Minecraft, minecraft:cocoa_beans, 634, Cocoa Beans, 
Minecraft, minecraft:cod, 625, Raw Cod, minecraft:fishes
Minecraft, minecraft:cod_bucket, 607, Bucket of Cod, 
Minecraft, minecraft:cod_spawn_egg, 703, Cod Spawn Egg, 
Minecraft, minecraft:command_block, 243, Command Block, 
Minecraft, minecraft:command_block_minecart, 799, Minecart with Command Block, 
Minecraft, minecraft:comparator, 514, Redstone Comparator, 
Minecraft, minecraft:compass, 621, Compass, forge:compasses
Minecraft, minecraft:composter, 517, Composter, 
Minecraft, minecraft:conduit, 477, Conduit, 
Minecraft, minecraft:cooked_beef, 678, Steak, 
Minecraft, minecraft:cooked_chicken, 680, Cooked Chicken, 
Minecraft, minecraft:cooked_cod, 629, Cooked Cod, minecraft:fishes
Minecraft, minecraft:cooked_mutton, 801, Cooked Mutton, 
Minecraft, minecraft:cooked_porkchop, 585, Cooked Porkchop, 
Minecraft, minecraft:cooked_rabbit, 788, Cooked Rabbit, 
Minecraft, minecraft:cooked_salmon, 630, Cooked Salmon, minecraft:fishes
Minecraft, minecraft:cookie, 670, Cookie, 
Minecraft, minecraft:cornflower, 108, Cornflower, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:cow_spawn_egg, 704, Cow Spawn Egg, 
Minecraft, minecraft:cracked_stone_bricks, 207, Cracked Stone Bricks, minecraft:stone_bricks
Minecraft, minecraft:crafting_table, 158, Crafting Table, 
Minecraft, minecraft:creeper_banner_pattern, 861, Banner Pattern, 
Minecraft, minecraft:creeper_head, 773, Creeper Head, forge:heads
Minecraft, minecraft:creeper_spawn_egg, 705, Creeper Spawn Egg, 
Minecraft, minecraft:crossbow, 857, Crossbow, 
Minecraft, minecraft:cut_red_sandstone, 370, Cut Red Sandstone, forge:sandstone
Minecraft, minecraft:cut_red_sandstone_slab, 132, Cut Red Sandstone Slab, minecraft:slabs
Minecraft, minecraft:cut_sandstone, 70, Cut Sandstone, forge:sandstone
Minecraft, minecraft:cut_sandstone_slab, 124, Cut Sandstone Slab, minecraft:slabs
Minecraft, minecraft:cyan_banner, 811, Cyan Banner, minecraft:banners
Minecraft, minecraft:cyan_bed, 663, Cyan Bed, minecraft:beds
Minecraft, minecraft:cyan_carpet, 309, Cyan Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:cyan_concrete, 422, Cyan Concrete, 
Minecraft, minecraft:cyan_concrete_powder, 438, Cyan Concrete Powder, 
Minecraft, minecraft:cyan_dye, 637, Cyan Dye, forge:dyes, forge:dyes/cyan
Minecraft, minecraft:cyan_glazed_terracotta, 406, Cyan Glazed Terracotta, 
Minecraft, minecraft:cyan_shulker_box, 390, Cyan Shulker Box, 
Minecraft, minecraft:cyan_stained_glass, 338, Cyan Stained Glass, forge:glass, forge:glass/cyan, forge:stained_glass
Minecraft, minecraft:cyan_stained_glass_pane, 354, Cyan Stained Glass Pane, forge:glass_panes, forge:glass_panes/cyan, forge:stained_glass_panes
Minecraft, minecraft:cyan_terracotta, 290, Cyan Terracotta, 
Minecraft, minecraft:cyan_wool, 91, Cyan Wool, minecraft:wool
Minecraft, minecraft:damaged_anvil, 267, Damaged Anvil, minecraft:anvil
Minecraft, minecraft:dandelion, 98, Dandelion, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:dark_oak_boat, 835, Dark Oak Boat, minecraft:boats
Minecraft, minecraft:dark_oak_button, 264, Dark Oak Button, minecraft:buttons, minecraft:wooden_buttons
Minecraft, minecraft:dark_oak_door, 512, Dark Oak Door, minecraft:doors, minecraft:wooden_doors
Minecraft, minecraft:dark_oak_fence, 186, Dark Oak Fence, forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences
Minecraft, minecraft:dark_oak_fence_gate, 221, Dark Oak Fence Gate, forge:fence_gates, forge:fence_gates/wooden
Minecraft, minecraft:dark_oak_leaves, 61, Dark Oak Leaves, minecraft:leaves
Minecraft, minecraft:dark_oak_log, 37, Dark Oak Log, minecraft:dark_oak_logs, minecraft:logs
Minecraft, minecraft:dark_oak_planks, 18, Dark Oak Planks, minecraft:planks
Minecraft, minecraft:dark_oak_pressure_plate, 171, Dark Oak Pressure Plate, minecraft:wooden_pressure_plates
Minecraft, minecraft:dark_oak_sapling, 24, Dark Oak Sapling, minecraft:saplings
Minecraft, minecraft:dark_oak_sign, 594, Dark Oak Sign, minecraft:signs
Minecraft, minecraft:dark_oak_slab, 120, Dark Oak Slab, minecraft:slabs, minecraft:wooden_slabs
Minecraft, minecraft:dark_oak_stairs, 320, Dark Oak Stairs, minecraft:stairs, minecraft:wooden_stairs
Minecraft, minecraft:dark_oak_trapdoor, 198, Dark Oak Trapdoor, minecraft:trapdoors, minecraft:wooden_trapdoors
Minecraft, minecraft:dark_oak_wood, 55, Dark Oak Wood, minecraft:dark_oak_logs, minecraft:logs
Minecraft, minecraft:dark_prismarine, 363, Dark Prismarine, 
Minecraft, minecraft:dark_prismarine_slab, 136, Dark Prismarine Slab, minecraft:slabs
Minecraft, minecraft:dark_prismarine_stairs, 366, Dark Prismarine Stairs, minecraft:stairs
Minecraft, minecraft:daylight_detector, 271, Daylight Detector, 
Minecraft, minecraft:dead_brain_coral, 461, Dead Brain Coral, 
Minecraft, minecraft:dead_brain_coral_block, 447, Dead Brain Coral Block, 
Minecraft, minecraft:dead_brain_coral_fan, 472, Dead Brain Coral Fan, 
Minecraft, minecraft:dead_bubble_coral, 462, Dead Bubble Coral, 
Minecraft, minecraft:dead_bubble_coral_block, 448, Dead Bubble Coral Block, 
Minecraft, minecraft:dead_bubble_coral_fan, 473, Dead Bubble Coral Fan, 
Minecraft, minecraft:dead_bush, 78, Dead Bush, 
Minecraft, minecraft:dead_fire_coral, 463, Dead Fire Coral, 
Minecraft, minecraft:dead_fire_coral_block, 449, Dead Fire Coral Block, 
Minecraft, minecraft:dead_fire_coral_fan, 474, Dead Fire Coral Fan, 
Minecraft, minecraft:dead_horn_coral, 464, Dead Horn Coral, 
Minecraft, minecraft:dead_horn_coral_block, 450, Dead Horn Coral Block, 
Minecraft, minecraft:dead_horn_coral_fan, 475, Dead Horn Coral Fan, 
Minecraft, minecraft:dead_tube_coral, 465, Dead Tube Coral, 
Minecraft, minecraft:dead_tube_coral_block, 446, Dead Tube Coral Block, 
Minecraft, minecraft:dead_tube_coral_fan, 471, Dead Tube Coral Fan, 
Minecraft, minecraft:debug_stick, 840, Debug Stick, 
Minecraft, minecraft:detector_rail, 73, Detector Rail, minecraft:rails
Minecraft, minecraft:diamond, 529, Diamond, forge:beacon_payment, forge:gems, forge:gems/diamond
Minecraft, minecraft:diamond_axe, 544, Diamond Axe, 
Minecraft, minecraft:diamond_block, 157, Block of Diamond, forge:storage_blocks, forge:storage_blocks/diamond
Minecraft, minecraft:diamond_boots, 578, Diamond Boots, 
Minecraft, minecraft:diamond_chestplate, 576, Diamond Chestplate, 
Minecraft, minecraft:diamond_helmet, 575, Diamond Helmet, 
Minecraft, minecraft:diamond_hoe, 558, Diamond Hoe, 
Minecraft, minecraft:diamond_horse_armor, 795, Diamond Horse Armor, 
Minecraft, minecraft:diamond_leggings, 577, Diamond Leggings, 
Minecraft, minecraft:diamond_ore, 156, Diamond Ore, forge:ores, forge:ores/diamond
Minecraft, minecraft:diamond_pickaxe, 543, Diamond Pickaxe, 
Minecraft, minecraft:diamond_shovel, 542, Diamond Shovel, 
Minecraft, minecraft:diamond_sword, 541, Diamond Sword, 
Minecraft, minecraft:diorite, 4, Diorite, forge:stone, quark:stone_tool_materials
Minecraft, minecraft:diorite_slab, 504, Diorite Slab, minecraft:slabs
Minecraft, minecraft:diorite_stairs, 491, Diorite Stairs, minecraft:stairs
Minecraft, minecraft:diorite_wall, 258, Diorite Wall, minecraft:walls
Minecraft, minecraft:dirt, 9, Dirt, 
Minecraft, minecraft:dispenser, 67, Dispenser, 
Minecraft, minecraft:dolphin_spawn_egg, 706, Dolphin Spawn Egg, 
Minecraft, minecraft:donkey_spawn_egg, 707, Donkey Spawn Egg, 
Minecraft, minecraft:dragon_breath, 824, Dragon's Breath, 
Minecraft, minecraft:dragon_egg, 233, Dragon Egg, 
Minecraft, minecraft:dragon_head, 774, Dragon Head, forge:heads
Minecraft, minecraft:dried_kelp, 674, Dried Kelp, 
Minecraft, minecraft:dried_kelp_block, 613, Dried Kelp Block, 
Minecraft, minecraft:dropper, 280, Dropper, 
Minecraft, minecraft:drowned_spawn_egg, 708, Drowned Spawn Egg, 
Minecraft, minecraft:egg, 620, Egg, forge:eggs
Minecraft, minecraft:elder_guardian_spawn_egg, 709, Elder Guardian Spawn Egg, 
Minecraft, minecraft:elytra, 830, Elytra, 
Minecraft, minecraft:emerald, 760, Emerald, forge:beacon_payment, forge:gems, forge:gems/emerald
Minecraft, minecraft:emerald_block, 239, Block of Emerald, forge:storage_blocks, forge:storage_blocks/emerald
Minecraft, minecraft:emerald_ore, 236, Emerald Ore, forge:ores, forge:ores/emerald
Minecraft, minecraft:enchanted_book, 780, Enchanted Book, forge:books, inspirations:books
Minecraft, minecraft:enchanted_golden_apple, 588, Enchanted Golden Apple, 
Minecraft, minecraft:enchanting_table, 229, Enchanting Table, 
Minecraft, minecraft:end_crystal, 818, End Crystal, 
Minecraft, minecraft:end_portal_frame, 230, End Portal Frame, 
Minecraft, minecraft:end_rod, 147, End Rod, 
Minecraft, minecraft:end_stone, 231, End Stone, forge:end_stones
Minecraft, minecraft:end_stone_brick_slab, 497, End Stone Brick Slab, minecraft:slabs
Minecraft, minecraft:end_stone_brick_stairs, 483, End Stone Brick Stairs, minecraft:stairs
Minecraft, minecraft:end_stone_brick_wall, 257, End Stone Brick Wall, minecraft:walls
Minecraft, minecraft:end_stone_bricks, 232, End Stone Bricks, 
Minecraft, minecraft:ender_chest, 237, Ender Chest, forge:chests, forge:chests/ender
Minecraft, minecraft:ender_eye, 695, Eye of Ender, 
Minecraft, minecraft:ender_pearl, 682, Ender Pearl, forge:ender_pearls
Minecraft, minecraft:enderman_spawn_egg, 710, Enderman Spawn Egg, 
Minecraft, minecraft:endermite_spawn_egg, 711, Endermite Spawn Egg, 
Minecraft, minecraft:evoker_spawn_egg, 712, Evoker Spawn Egg, 
Minecraft, minecraft:experience_bottle, 756, Bottle o' Enchanting, 
Minecraft, minecraft:farmland, 159, Farmland, 
Minecraft, minecraft:feather, 553, Feather, forge:feathers
Minecraft, minecraft:fermented_spider_eye, 690, Fermented Spider Eye, 
Minecraft, minecraft:fern, 77, Fern, 
Minecraft, minecraft:filled_map, 671, Map, 
Minecraft, minecraft:fire_charge, 757, Fire Charge, 
Minecraft, minecraft:fire_coral, 459, Fire Coral, 
Minecraft, minecraft:fire_coral_block, 454, Fire Coral Block, 
Minecraft, minecraft:fire_coral_fan, 469, Fire Coral Fan, 
Minecraft, minecraft:firework_rocket, 778, Firework Rocket, 
Minecraft, minecraft:firework_star, 779, Firework Star, 
Minecraft, minecraft:fishing_rod, 622, Fishing Rod, 
Minecraft, minecraft:fletching_table, 869, Fletching Table, 
Minecraft, minecraft:flint, 583, Flint, quark:stone_tool_materials
Minecraft, minecraft:flint_and_steel, 523, Flint and Steel, 
Minecraft, minecraft:flower_banner_pattern, 860, Banner Pattern, 
Minecraft, minecraft:flower_pot, 762, Flower Pot, 
Minecraft, minecraft:fox_spawn_egg, 713, Fox Spawn Egg, 
Minecraft, minecraft:furnace, 160, Furnace, 
Minecraft, minecraft:furnace_minecart, 619, Minecart with Furnace, 
Minecraft, minecraft:ghast_spawn_egg, 714, Ghast Spawn Egg, 
Minecraft, minecraft:ghast_tear, 684, Ghast Tear, 
Minecraft, minecraft:glass, 64, Glass, forge:glass, forge:glass/colorless
Minecraft, minecraft:glass_bottle, 688, Glass Bottle, inspirations:cauldron_recipes
Minecraft, minecraft:glass_pane, 213, Glass Pane, forge:glass_panes, forge:glass_panes/colorless
Minecraft, minecraft:glistering_melon_slice, 696, Glistering Melon Slice, 
Minecraft, minecraft:globe_banner_pattern, 864, Banner Pattern, 
Minecraft, minecraft:glowstone, 191, Glowstone, 
Minecraft, minecraft:glowstone_dust, 624, Glowstone Dust, forge:dusts, forge:dusts/glowstone
Minecraft, minecraft:gold_block, 113, Block of Gold, forge:storage_blocks, forge:storage_blocks/gold
Minecraft, minecraft:gold_ingot, 531, Gold Ingot, forge:beacon_payment, forge:ingots, forge:ingots/gold
Minecraft, minecraft:gold_nugget, 685, Gold Nugget, forge:nuggets, forge:nuggets/gold
Minecraft, minecraft:gold_ore, 29, Gold Ore, forge:ores, forge:ores/gold
Minecraft, minecraft:golden_apple, 587, Golden Apple, 
Minecraft, minecraft:golden_axe, 551, Golden Axe, 
Minecraft, minecraft:golden_boots, 582, Golden Boots, 
Minecraft, minecraft:golden_carrot, 768, Golden Carrot, 
Minecraft, minecraft:golden_chestplate, 580, Golden Chestplate, 
Minecraft, minecraft:golden_helmet, 579, Golden Helmet, 
Minecraft, minecraft:golden_hoe, 559, Golden Hoe, 
Minecraft, minecraft:golden_horse_armor, 794, Golden Horse Armor, 
Minecraft, minecraft:golden_leggings, 581, Golden Leggings, 
Minecraft, minecraft:golden_pickaxe, 550, Golden Pickaxe, 
Minecraft, minecraft:golden_shovel, 549, Golden Shovel, 
Minecraft, minecraft:golden_sword, 548, Golden Sword, 
Minecraft, minecraft:granite, 2, Granite, forge:stone, quark:stone_tool_materials
Minecraft, minecraft:granite_slab, 500, Granite Slab, minecraft:slabs
Minecraft, minecraft:granite_stairs, 487, Granite Stairs, minecraft:stairs
Minecraft, minecraft:granite_wall, 251, Granite Wall, minecraft:walls
Minecraft, minecraft:grass, 76, Grass, 
Minecraft, minecraft:grass_block, 8, Grass Block, 
Minecraft, minecraft:grass_path, 322, Grass Path, 
Minecraft, minecraft:gravel, 28, Gravel, forge:gravel
Minecraft, minecraft:gray_banner, 809, Gray Banner, minecraft:banners
Minecraft, minecraft:gray_bed, 661, Gray Bed, minecraft:beds
Minecraft, minecraft:gray_carpet, 307, Gray Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:gray_concrete, 420, Gray Concrete, 
Minecraft, minecraft:gray_concrete_powder, 436, Gray Concrete Powder, 
Minecraft, minecraft:gray_dye, 639, Gray Dye, forge:dyes, forge:dyes/gray
Minecraft, minecraft:gray_glazed_terracotta, 404, Gray Glazed Terracotta, 
Minecraft, minecraft:gray_shulker_box, 388, Gray Shulker Box, 
Minecraft, minecraft:gray_stained_glass, 336, Gray Stained Glass, forge:glass, forge:glass/gray, forge:stained_glass
Minecraft, minecraft:gray_stained_glass_pane, 352, Gray Stained Glass Pane, forge:glass_panes, forge:glass_panes/gray, forge:stained_glass_panes
Minecraft, minecraft:gray_terracotta, 288, Gray Terracotta, 
Minecraft, minecraft:gray_wool, 89, Gray Wool, minecraft:wool
Minecraft, minecraft:green_banner, 815, Green Banner, minecraft:banners
Minecraft, minecraft:green_bed, 667, Green Bed, minecraft:beds
Minecraft, minecraft:green_carpet, 313, Green Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:green_concrete, 426, Green Concrete, 
Minecraft, minecraft:green_concrete_powder, 442, Green Concrete Powder, 
Minecraft, minecraft:green_dye, 633, Green Dye, aquaculture:tackle_box_green, forge:dyes, forge:dyes/green
Minecraft, minecraft:green_glazed_terracotta, 410, Green Glazed Terracotta, 
Minecraft, minecraft:green_shulker_box, 394, Green Shulker Box, 
Minecraft, minecraft:green_stained_glass, 342, Green Stained Glass, forge:glass, forge:glass/green, forge:stained_glass
Minecraft, minecraft:green_stained_glass_pane, 358, Green Stained Glass Pane, forge:glass_panes, forge:glass_panes/green, forge:stained_glass_panes
Minecraft, minecraft:green_terracotta, 294, Green Terracotta, 
Minecraft, minecraft:green_wool, 95, Green Wool, minecraft:wool
Minecraft, minecraft:grindstone, 870, Grindstone, 
Minecraft, minecraft:guardian_spawn_egg, 715, Guardian Spawn Egg, 
Minecraft, minecraft:gunpowder, 554, Gunpowder, forge:gunpowder
Minecraft, minecraft:hay_block, 299, Hay Bale, 
Minecraft, minecraft:heart_of_the_sea, 856, Heart of the Sea, 
Minecraft, minecraft:heavy_weighted_pressure_plate, 270, Heavy Weighted Pressure Plate, 
Minecraft, minecraft:honey_block, 882, Honey Block, 
Minecraft, minecraft:honey_bottle, 881, Honey Bottle, 
Minecraft, minecraft:honeycomb, 878, Honeycomb, 
Minecraft, minecraft:honeycomb_block, 883, Honeycomb Block, 
Minecraft, minecraft:hopper, 274, Hopper, 
Minecraft, minecraft:hopper_minecart, 784, Minecart with Hopper, 
Minecraft, minecraft:horn_coral, 460, Horn Coral, 
Minecraft, minecraft:horn_coral_block, 455, Horn Coral Block, 
Minecraft, minecraft:horn_coral_fan, 470, Horn Coral Fan, 
Minecraft, minecraft:horse_spawn_egg, 716, Horse Spawn Egg, 
Minecraft, minecraft:husk_spawn_egg, 717, Husk Spawn Egg, 
Minecraft, minecraft:ice, 176, Ice, 
Minecraft, minecraft:infested_chiseled_stone_bricks, 204, Infested Chiseled Stone Bricks, 
Minecraft, minecraft:infested_cobblestone, 200, Infested Cobblestone, forge:cobblestone, quark:stone_tool_materials
Minecraft, minecraft:infested_cracked_stone_bricks, 203, Infested Cracked Stone Bricks, 
Minecraft, minecraft:infested_mossy_stone_bricks, 202, Infested Mossy Stone Bricks, 
Minecraft, minecraft:infested_stone, 199, Infested Stone, forge:stone, quark:stone_tool_materials
Minecraft, minecraft:infested_stone_bricks, 201, Infested Stone Bricks, 
Minecraft, minecraft:ink_sac, 631, Ink Sac, 
Minecraft, minecraft:iron_axe, 522, Iron Axe, 
Minecraft, minecraft:iron_bars, 212, Iron Bars, 
Minecraft, minecraft:iron_block, 114, Block of Iron, forge:storage_blocks, forge:storage_blocks/iron
Minecraft, minecraft:iron_boots, 574, Iron Boots, 
Minecraft, minecraft:iron_chestplate, 572, Iron Chestplate, 
Minecraft, minecraft:iron_door, 506, Iron Door, minecraft:doors
Minecraft, minecraft:iron_helmet, 571, Iron Helmet, 
Minecraft, minecraft:iron_hoe, 557, Iron Hoe, 
Minecraft, minecraft:iron_horse_armor, 793, Iron Horse Armor, 
