----------------------------------------------------
*** WARNING ***
Don't use the item ID for anything "proper"!!
It's provided here for completeness's sake, it's different in every world.
----------------------------------------------------
Mod name, Registry name, Item ID, Display name, Tags
Charm, charm:bookshelf_chest_jungle, 1865, Jungle Bookshelf Chest, forge:bookshelves
Charm, charm:bookshelf_chest_oak, 1862, Oak Bookshelf Chest, forge:bookshelves
Charm, charm:bookshelf_chest_spruce, 1863, Spruce Bookshelf Chest, forge:bookshelves
Charm, charm:bound_compass, 1875, Bound Compass, forge:compasses
Charm, charm:cake_danger_sight, 1892, Cake of Presence, 
Charm, charm:cake_fire_resistance, 1884, Cake of Fire Resistance, 
Charm, charm:cake_invisibility, 1885, Cake of Invisibility, 
Charm, charm:cake_leaping, 1886, Cake of Leaping, 
Charm, charm:cake_night_vision, 1887, Cake of Night Vision, 
Charm, charm:cake_regeneration, 1888, Cake of Regeneration, 
Charm, charm:cake_resilience, 1893, Cake of Stability, 
Charm, charm:cake_resistance, 1894, Cake of Fortitude, 
Charm, charm:cake_strength, 1889, Cake of Strength, 
Charm, charm:cake_swiftness, 1890, Cake of Swiftness, 
Charm, charm:cake_water_breathing, 1891, Cake of Water Breathing, 
Charm, charm:crate_open_acacia, 1858, Acacia Crate, 
Charm, charm:crate_open_birch, 1854, Birch Crate, 
Charm, charm:crate_open_dark_oak, 1860, Dark Oak Crate, 
Charm, charm:crate_open_jungle, 1856, Jungle Crate, 
Charm, charm:crate_open_oak, 1850, Oak Crate, 
Charm, charm:crate_open_spruce, 1852, Spruce Crate, 
Charm, charm:crate_sealed_acacia, 1859, Acacia Sealed Crate, 
Charm, charm:crate_sealed_birch, 1855, Birch Sealed Crate, 
Charm, charm:crate_sealed_dark_oak, 1861, Dark Oak Sealed Crate, 
Charm, charm:crate_sealed_jungle, 1857, Jungle Sealed Crate, 
Charm, charm:crate_sealed_oak, 1851, Oak Sealed Crate, 
Charm, charm:crate_sealed_spruce, 1853, Spruce Sealed Crate, 
Charm, charm:ender_pearl_block, 1878, Ender Pearl Block, 
Charm, charm:endermite_powder, 1882, Endermite Powder, 
Charm, charm:fumarole, 1881, Fumarole, 
Charm, charm:gold_lantern, 1873, Gold Lantern, 
Charm, charm:gunpowder_block, 1896, Gunpowder Block, 
Charm, charm:music_disc_axolotl, 1845, Underwater Music Disc, 
Charm, charm:music_disc_calm1, 1819, Overworld Music Disc, 
Charm, charm:music_disc_calm2, 1820, Overworld Music Disc, 
Charm, charm:music_disc_calm3, 1821, Overworld Music Disc, 
Charm, charm:music_disc_creative1, 1831, Creative Music Disc, 
Charm, charm:music_disc_creative2, 1832, Creative Music Disc, 
Charm, charm:music_disc_creative3, 1833, Creative Music Disc, 
Charm, charm:music_disc_creative4, 1834, Creative Music Disc, 
Charm, charm:music_disc_creative5, 1835, Creative Music Disc, 
Charm, charm:music_disc_creative6, 1836, Creative Music Disc, 
Charm, charm:music_disc_dragon, 1848, End Music Disc, 
Charm, charm:music_disc_dragon_fish, 1846, Underwater Music Disc, 
Charm, charm:music_disc_end, 1849, End Music Disc, 
Charm, charm:music_disc_hal1, 1822, Overworld Music Disc, 
Charm, charm:music_disc_hal2, 1823, Overworld Music Disc, 
Charm, charm:music_disc_hal3, 1824, Overworld Music Disc, 
Charm, charm:music_disc_hal4, 1825, Overworld Music Disc, 
Charm, charm:music_disc_menu1, 1841, Menu Music Disc, 
Charm, charm:music_disc_menu2, 1842, Menu Music Disc, 
Charm, charm:music_disc_menu3, 1843, Menu Music Disc, 
Charm, charm:music_disc_menu4, 1844, Menu Music Disc, 
Charm, charm:music_disc_nether1, 1837, Nether Music Disc, 
Charm, charm:music_disc_nether2, 1838, Nether Music Disc, 
Charm, charm:music_disc_nether3, 1839, Nether Music Disc, 
Charm, charm:music_disc_nether4, 1840, Nether Music Disc, 
Charm, charm:music_disc_nuance1, 1826, Overworld Music Disc, 
Charm, charm:music_disc_nuance2, 1827, Overworld Music Disc, 
Charm, charm:music_disc_piano1, 1828, Overworld Music Disc, 
Charm, charm:music_disc_piano2, 1829, Overworld Music Disc, 
Charm, charm:music_disc_piano3, 1830, Overworld Music Disc, 
Charm, charm:music_disc_shuniji, 1847, Underwater Music Disc, 
Charm, charm:nether_gold_deposit, 1883, Nether Gold Deposit, 
Charm, charm:pig_iron_nugget, 1880, Pig Iron Nugget, 
Charm, charm:pig_iron_ore, 1879, Pig Iron Ore, 
Charm, charm:redstone_sand, 1895, Redstone Sand, 
Charm, charm:rotten_flesh_block, 1876, Rotten Flesh Block, 
Charm, charm:smooth_glowstone, 1877, Smooth Glowstone, 
Charm, charm:variable_redstone_lamp, 1897, Variable Redstone Lamp, 
Inspirations, inspirations:ancient_bookshelf, 934, Ancient Bookshelf, forge:bookshelves, inspirations:bookshelves
Inspirations, inspirations:barometer, 983, Barometer, 
Inspirations, inspirations:black_book, 931, Black Book, forge:books, inspirations:books
Inspirations, inspirations:black_carpeted_trapdoor, 975, Black Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:black_mulch, 943, Black Mulch, inspirations:mulch
Inspirations, inspirations:black_waypoint_compass, 986, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:blue_book, 927, Blue Book, forge:books, inspirations:books
Inspirations, inspirations:blue_carpeted_trapdoor, 971, Blue Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:blue_enlightened_bush, 956, Blue Enlightened Bush, inspirations:enlightened_bushes, minecraft:leaves
Inspirations, inspirations:blue_mulch, 944, Blue Mulch, inspirations:mulch
Inspirations, inspirations:blue_waypoint_compass, 996, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:bookshelf, 933, Bookshelf, forge:bookshelves, inspirations:bookshelves
Inspirations, inspirations:brick_path, 948, Bricks Path, 
Inspirations, inspirations:brown_book, 928, Brown Book, forge:books, inspirations:books
Inspirations, inspirations:brown_carpeted_trapdoor, 972, Brown Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:brown_mulch, 941, Brown Mulch, inspirations:mulch
Inspirations, inspirations:brown_waypoint_compass, 1000, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:cactus_seeds, 1001, Cactus Seeds, 
Inspirations, inspirations:chain, 939, Chain, 
Inspirations, inspirations:charged_arrow, 978, Charged Arrow, minecraft:arrows
Inspirations, inspirations:collector, 976, Collector, 
Inspirations, inspirations:cyan_book, 925, Cyan Book, forge:books, inspirations:books
Inspirations, inspirations:cyan_carpeted_trapdoor, 969, Cyan Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:cyan_flower, 949, Cyan Flower, inspirations:small_flowers
Inspirations, inspirations:cyan_waypoint_compass, 994, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:glass_door, 957, Glass Door, 
Inspirations, inspirations:glass_trapdoor, 958, Glass Trapdoor, 
Inspirations, inspirations:gray_book, 923, Gray Book, forge:books, inspirations:books
Inspirations, inspirations:gray_carpeted_trapdoor, 967, Gray Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:gray_waypoint_compass, 988, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:green_book, 929, Green Book, forge:books, inspirations:books
Inspirations, inspirations:green_carpeted_trapdoor, 973, Green Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:green_enlightened_bush, 955, Green Enlightened Bush, inspirations:enlightened_bushes, minecraft:leaves
Inspirations, inspirations:green_waypoint_compass, 993, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:heartbeet, 1003, Heartbeet, 
Inspirations, inspirations:key, 981, Blank Key, 
Inspirations, inspirations:light_blue_book, 919, Light Blue Book, forge:books, inspirations:books
Inspirations, inspirations:light_blue_carpeted_trapdoor, 963, Light Blue Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:light_blue_waypoint_compass, 995, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:light_gray_book, 924, Light Gray Book, forge:books, inspirations:books
Inspirations, inspirations:light_gray_carpeted_trapdoor, 968, Light Gray Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:light_gray_waypoint_compass, 987, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:lime_book, 921, Lime Book, forge:books, inspirations:books
Inspirations, inspirations:lime_carpeted_trapdoor, 965, Lime Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:lime_waypoint_compass, 992, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:lock, 980, Blank Lock, 
Inspirations, inspirations:magenta_book, 918, Magenta Book, forge:books, inspirations:books
Inspirations, inspirations:magenta_carpeted_trapdoor, 962, Magenta Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:magenta_waypoint_compass, 998, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:north_compass, 982, North Compass, 
Inspirations, inspirations:orange_book, 917, Orange Book, forge:books, inspirations:books
Inspirations, inspirations:orange_carpeted_trapdoor, 961, Orange Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:orange_waypoint_compass, 990, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:paeonia, 951, Paeonia, inspirations:small_flowers
Inspirations, inspirations:photometer, 984, Photometer, 
Inspirations, inspirations:pink_book, 922, Pink Book, forge:books, inspirations:books
Inspirations, inspirations:pink_carpeted_trapdoor, 966, Pink Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:pink_waypoint_compass, 999, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:pipe, 977, Pipe, 
Inspirations, inspirations:plain_mulch, 940, Mulch, inspirations:mulch
Inspirations, inspirations:purple_book, 926, Purple Book, forge:books, inspirations:books
Inspirations, inspirations:purple_carpeted_trapdoor, 970, Purple Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:purple_waypoint_compass, 997, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:rainbow_bookshelf, 935, Rainbow Bookshelf, forge:bookshelves, inspirations:bookshelves
Inspirations, inspirations:red_book, 930, Red Book, forge:books, inspirations:books
Inspirations, inspirations:red_carpeted_trapdoor, 974, Red Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:red_enlightened_bush, 954, Red Enlightened Bush, inspirations:enlightened_bushes, minecraft:leaves
Inspirations, inspirations:red_mulch, 942, Red Mulch, inspirations:mulch
Inspirations, inspirations:red_waypoint_compass, 989, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:redstone_book, 932, Trapped Book, forge:books, inspirations:books
Inspirations, inspirations:redstone_charger, 979, Redstone Charger, 
Inspirations, inspirations:rock_path, 945, Cobble Path, 
Inspirations, inspirations:rope, 937, Rope, 
Inspirations, inspirations:rose, 952, Rose, inspirations:small_flowers
Inspirations, inspirations:round_path, 946, Round Path, 
Inspirations, inspirations:sugar_cane_seeds, 1002, Sugar Cane Seeds, 
Inspirations, inspirations:syringa, 950, Syringa, inspirations:small_flowers
Inspirations, inspirations:tile_path, 947, Path Tiles, 
Inspirations, inspirations:tomes_bookshelf, 936, Tomes Bookshelf, forge:bookshelves, inspirations:bookshelves
Inspirations, inspirations:torch_lever, 959, Torch Lever, 
Inspirations, inspirations:vine, 938, Vine Rope, 
Inspirations, inspirations:waypoint_compass, 985, Beacon Compass, inspirations:waypoint_compasses
Inspirations, inspirations:white_book, 916, White Book, forge:books, inspirations:books
Inspirations, inspirations:white_carpeted_trapdoor, 960, White Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:white_enlightened_bush, 953, White Enlightened Bush, inspirations:enlightened_bushes, minecraft:leaves
Inspirations, inspirations:yellow_book, 920, Yellow Book, forge:books, inspirations:books
Inspirations, inspirations:yellow_carpeted_trapdoor, 964, Yellow Carpeted Trapdoor, inspirations:carpeted_trapdoors, inspirations:carpets, minecraft:trapdoors, minecraft:wooden_trapdoors
Inspirations, inspirations:yellow_waypoint_compass, 991, Beacon Compass, inspirations:waypoint_compasses
Just Enough Calculation, jecalculation:item_calculator_craft, 1901, Crafting calculator, 
Just Enough Calculation, jecalculation:item_calculator_math, 1906, Math calculator, 
Minecraft, minecraft:acacia_boat, 834, Acacia Boat, minecraft:boats
Minecraft, minecraft:acacia_button, 263, Acacia Button, minecraft:buttons, minecraft:wooden_buttons
Minecraft, minecraft:acacia_door, 511, Acacia Door, minecraft:doors, minecraft:wooden_doors
Minecraft, minecraft:acacia_fence, 185, Acacia Fence, forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences
Minecraft, minecraft:acacia_fence_gate, 220, Acacia Fence Gate, forge:fence_gates, forge:fence_gates/wooden
Minecraft, minecraft:acacia_leaves, 60, Acacia Leaves, minecraft:leaves
Minecraft, minecraft:acacia_log, 36, Acacia Log, minecraft:acacia_logs, minecraft:logs
Minecraft, minecraft:acacia_planks, 17, Acacia Planks, minecraft:planks
Minecraft, minecraft:acacia_pressure_plate, 170, Acacia Pressure Plate, minecraft:wooden_pressure_plates
Minecraft, minecraft:acacia_sapling, 23, Acacia Sapling, minecraft:saplings
Minecraft, minecraft:acacia_sign, 593, Acacia Sign, minecraft:signs
Minecraft, minecraft:acacia_slab, 119, Acacia Slab, minecraft:slabs, minecraft:wooden_slabs
Minecraft, minecraft:acacia_stairs, 319, Acacia Stairs, minecraft:stairs, minecraft:wooden_stairs
Minecraft, minecraft:acacia_trapdoor, 197, Acacia Trapdoor, minecraft:trapdoors, minecraft:wooden_trapdoors
Minecraft, minecraft:acacia_wood, 54, Acacia Wood, minecraft:acacia_logs, minecraft:logs
Minecraft, minecraft:activator_rail, 279, Activator Rail, minecraft:rails
Minecraft, minecraft:air, 0, , 
Minecraft, minecraft:allium, 101, Allium, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:andesite, 6, Andesite, forge:stone, quark:stone_tool_materials
Minecraft, minecraft:andesite_slab, 501, Andesite Slab, minecraft:slabs
Minecraft, minecraft:andesite_stairs, 488, Andesite Stairs, minecraft:stairs
Minecraft, minecraft:andesite_wall, 254, Andesite Wall, minecraft:walls
Minecraft, minecraft:anvil, 265, Anvil, minecraft:anvil
Minecraft, minecraft:apple, 524, Apple, 
Minecraft, minecraft:armor_stand, 792, Armor Stand, 
Minecraft, minecraft:arrow, 526, Arrow, forge:arrows, minecraft:arrows
Minecraft, minecraft:azure_bluet, 102, Azure Bluet, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:baked_potato, 765, Baked Potato, 
Minecraft, minecraft:bamboo, 614, Bamboo, 
Minecraft, minecraft:barrel, 865, Barrel, 
Minecraft, minecraft:barrier, 297, Barrier, 
Minecraft, minecraft:bat_spawn_egg, 697, Bat Spawn Egg, 
Minecraft, minecraft:beacon, 244, Beacon, 
Minecraft, minecraft:bedrock, 25, Bedrock, 
Minecraft, minecraft:bee_nest, 879, Bee Nest, 
Minecraft, minecraft:bee_spawn_egg, 698, Bee Spawn Egg, 
Minecraft, minecraft:beef, 677, Raw Beef, 
Minecraft, minecraft:beehive, 880, Oak Beehive, 
Minecraft, minecraft:beetroot, 821, Beetroot, forge:crops, forge:crops/beetroot
Minecraft, minecraft:beetroot_seeds, 822, Beetroot Seeds, forge:seeds, forge:seeds/beetroot
Minecraft, minecraft:beetroot_soup, 823, Beetroot Soup, inspirations:cauldron_recipes
Minecraft, minecraft:bell, 874, Bell, 
Minecraft, minecraft:birch_boat, 832, Birch Boat, minecraft:boats
Minecraft, minecraft:birch_button, 261, Birch Button, minecraft:buttons, minecraft:wooden_buttons
Minecraft, minecraft:birch_door, 509, Birch Door, minecraft:doors, minecraft:wooden_doors
Minecraft, minecraft:birch_fence, 183, Birch Fence, forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences
Minecraft, minecraft:birch_fence_gate, 218, Birch Fence Gate, forge:fence_gates, forge:fence_gates/wooden
Minecraft, minecraft:birch_leaves, 58, Birch Leaves, minecraft:leaves
Minecraft, minecraft:birch_log, 34, Birch Log, minecraft:birch_logs, minecraft:logs
Minecraft, minecraft:birch_planks, 15, Birch Planks, minecraft:planks
Minecraft, minecraft:birch_pressure_plate, 168, Birch Pressure Plate, minecraft:wooden_pressure_plates
Minecraft, minecraft:birch_sapling, 21, Birch Sapling, minecraft:saplings
Minecraft, minecraft:birch_sign, 591, Birch Sign, minecraft:signs
Minecraft, minecraft:birch_slab, 117, Birch Slab, minecraft:slabs, minecraft:wooden_slabs
Minecraft, minecraft:birch_stairs, 241, Birch Stairs, minecraft:stairs, minecraft:wooden_stairs
Minecraft, minecraft:birch_trapdoor, 195, Birch Trapdoor, minecraft:trapdoors, minecraft:wooden_trapdoors
Minecraft, minecraft:birch_wood, 52, Birch Wood, minecraft:birch_logs, minecraft:logs
Minecraft, minecraft:black_banner, 817, Black Banner, minecraft:banners
Minecraft, minecraft:black_bed, 669, Black Bed, minecraft:beds
Minecraft, minecraft:black_carpet, 315, Black Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:black_concrete, 428, Black Concrete, 
Minecraft, minecraft:black_concrete_powder, 444, Black Concrete Powder, 
Minecraft, minecraft:black_dye, 649, Black Dye, forge:dyes, forge:dyes/black
Minecraft, minecraft:black_glazed_terracotta, 412, Black Glazed Terracotta, 
Minecraft, minecraft:black_shulker_box, 396, Black Shulker Box, 
Minecraft, minecraft:black_stained_glass, 344, Black Stained Glass, forge:glass, forge:glass/black, forge:stained_glass
Minecraft, minecraft:black_stained_glass_pane, 360, Black Stained Glass Pane, forge:glass_panes, forge:glass_panes/black, forge:stained_glass_panes
Minecraft, minecraft:black_terracotta, 296, Black Terracotta, 
Minecraft, minecraft:black_wool, 97, Black Wool, minecraft:wool
Minecraft, minecraft:blast_furnace, 867, Blast Furnace, 
Minecraft, minecraft:blaze_powder, 691, Blaze Powder, 
Minecraft, minecraft:blaze_rod, 683, Blaze Rod, forge:rods, forge:rods/blaze
Minecraft, minecraft:blaze_spawn_egg, 699, Blaze Spawn Egg, 
Minecraft, minecraft:blue_banner, 813, Blue Banner, minecraft:banners
Minecraft, minecraft:blue_bed, 665, Blue Bed, minecraft:beds
Minecraft, minecraft:blue_carpet, 311, Blue Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:blue_concrete, 424, Blue Concrete, 
Minecraft, minecraft:blue_concrete_powder, 440, Blue Concrete Powder, 
Minecraft, minecraft:blue_dye, 647, Blue Dye, forge:dyes, forge:dyes/blue
Minecraft, minecraft:blue_glazed_terracotta, 408, Blue Glazed Terracotta, 
Minecraft, minecraft:blue_ice, 476, Blue Ice, 
Minecraft, minecraft:blue_orchid, 100, Blue Orchid, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:blue_shulker_box, 392, Blue Shulker Box, 
Minecraft, minecraft:blue_stained_glass, 340, Blue Stained Glass, forge:glass, forge:glass/blue, forge:stained_glass
Minecraft, minecraft:blue_stained_glass_pane, 356, Blue Stained Glass Pane, forge:glass_panes, forge:glass_panes/blue, forge:stained_glass_panes
Minecraft, minecraft:blue_terracotta, 292, Blue Terracotta, 
Minecraft, minecraft:blue_wool, 93, Blue Wool, minecraft:wool
Minecraft, minecraft:bone, 651, Bone, forge:bones
Minecraft, minecraft:bone_block, 377, Bone Block, 
Minecraft, minecraft:bone_meal, 646, Bone Meal, 
Minecraft, minecraft:book, 616, Book, forge:books, inspirations:books
Minecraft, minecraft:bookshelf, 143, Bookshelf, forge:bookshelves
Minecraft, minecraft:bow, 525, Bow, 
Minecraft, minecraft:bowl, 546, Bowl, inspirations:cauldron_recipes, inspirations:milk_containers
Minecraft, minecraft:brain_coral, 457, Brain Coral, 
Minecraft, minecraft:brain_coral_block, 452, Brain Coral Block, 
Minecraft, minecraft:brain_coral_fan, 467, Brain Coral Fan, 
Minecraft, minecraft:bread, 562, Bread, 
Minecraft, minecraft:brewing_stand, 693, Brewing Stand, 
Minecraft, minecraft:brick, 609, Brick, forge:ingots, forge:ingots/brick
Minecraft, minecraft:brick_slab, 127, Brick Slab, minecraft:slabs
Minecraft, minecraft:brick_stairs, 222, Brick Stairs, minecraft:stairs
Minecraft, minecraft:brick_wall, 247, Brick Wall, minecraft:walls
Minecraft, minecraft:bricks, 141, Bricks, 
Minecraft, minecraft:brown_banner, 814, Brown Banner, minecraft:banners
Minecraft, minecraft:brown_bed, 666, Brown Bed, minecraft:beds
Minecraft, minecraft:brown_carpet, 312, Brown Carpet, inspirations:carpets, minecraft:carpets
Minecraft, minecraft:brown_concrete, 425, Brown Concrete, 
Minecraft, minecraft:brown_concrete_powder, 441, Brown Concrete Powder, 
Minecraft, minecraft:brown_dye, 648, Brown Dye, forge:dyes, forge:dyes/brown
Minecraft, minecraft:brown_glazed_terracotta, 409, Brown Glazed Terracotta, 
Minecraft, minecraft:brown_mushroom, 111, Brown Mushroom, forge:mushrooms
Minecraft, minecraft:brown_mushroom_block, 209, Brown Mushroom Block, 
Minecraft, minecraft:brown_shulker_box, 393, Brown Shulker Box, 
Minecraft, minecraft:brown_stained_glass, 341, Brown Stained Glass, forge:glass, forge:glass/brown, forge:stained_glass
Minecraft, minecraft:brown_stained_glass_pane, 357, Brown Stained Glass Pane, forge:glass_panes, forge:glass_panes/brown, forge:stained_glass_panes
Minecraft, minecraft:brown_terracotta, 293, Brown Terracotta, 
Minecraft, minecraft:brown_wool, 94, Brown Wool, minecraft:wool
Minecraft, minecraft:bubble_coral, 458, Bubble Coral, 
Minecraft, minecraft:bubble_coral_block, 453, Bubble Coral Block, 
Minecraft, minecraft:bubble_coral_fan, 468, Bubble Coral Fan, 
Minecraft, minecraft:bucket, 595, Bucket, inspirations:fluid_containers, inspirations:milk_containers
Minecraft, minecraft:cactus, 178, Cactus, 
Minecraft, minecraft:cake, 653, Cake, 
Minecraft, minecraft:campfire, 877, Campfire, 
Minecraft, minecraft:carrot, 763, Carrot, forge:crops, forge:crops/carrot
Minecraft, minecraft:carrot_on_a_stick, 775, Carrot on a Stick, 
Minecraft, minecraft:cartography_table, 868, Cartography Table, 
Minecraft, minecraft:carved_pumpkin, 188, Carved Pumpkin, 
Minecraft, minecraft:cat_spawn_egg, 700, Cat Spawn Egg, 
Minecraft, minecraft:cauldron, 694, Cauldron, 
Minecraft, minecraft:cave_spider_spawn_egg, 701, Cave Spider Spawn Egg, 
Minecraft, minecraft:chain_command_block, 373, Chain Command Block, 
Minecraft, minecraft:chainmail_boots, 570, Chainmail Boots, 
Minecraft, minecraft:chainmail_chestplate, 568, Chainmail Chestplate, 
Minecraft, minecraft:chainmail_helmet, 567, Chainmail Helmet, 
Minecraft, minecraft:chainmail_leggings, 569, Chainmail Leggings, 
Minecraft, minecraft:charcoal, 528, Charcoal, minecraft:coals
Minecraft, minecraft:chest, 155, Chest, forge:chests, forge:chests/wooden
Minecraft, minecraft:chest_minecart, 618, Minecart with Chest, 
Minecraft, minecraft:chicken, 679, Raw Chicken, 
Minecraft, minecraft:chicken_spawn_egg, 702, Chicken Spawn Egg, 
Minecraft, minecraft:chipped_anvil, 266, Chipped Anvil, minecraft:anvil
Minecraft, minecraft:chiseled_quartz_block, 275, Chiseled Quartz Block, 
Minecraft, minecraft:chiseled_red_sandstone, 369, Chiseled Red Sandstone, forge:sandstone
Minecraft, minecraft:chiseled_sandstone, 69, Chiseled Sandstone, forge:sandstone
Minecraft, minecraft:chiseled_stone_bricks, 208, Chiseled Stone Bricks, minecraft:stone_bricks
Minecraft, minecraft:chorus_flower, 149, Chorus Flower, 
Minecraft, minecraft:chorus_fruit, 819, Chorus Fruit, 
Minecraft, minecraft:chorus_plant, 148, Chorus Plant, 
Minecraft, minecraft:clay, 179, Clay, 
Minecraft, minecraft:clay_ball, 610, Clay, 
Minecraft, minecraft:clock, 623, Clock, 
Minecraft, minecraft:coal, 527, Coal, minecraft:coals
Minecraft, minecraft:coal_block, 317, Block of Coal, forge:storage_blocks, forge:storage_blocks/coal
Minecraft, minecraft:coal_ore, 31, Coal Ore, forge:ores, forge:ores/coal
Minecraft, minecraft:coarse_dirt, 10, Coarse Dirt, 
Minecraft, minecraft:cobblestone, 12, Cobblestone, forge:cobblestone, quark:stone_tool_materials
Minecraft, minecraft:cobblestone_slab, 126, Cobblestone Slab, minecraft:slabs
Minecraft, minecraft:cobblestone_stairs, 163, Cobblestone Stairs, minecraft:stairs
Minecraft, minecraft:cobblestone_wall, 245, Cobblestone Wall, minecraft:walls
Minecraft, minecraft:cobweb, 75, Cobweb, 
Minecraft, minecraft:cocoa_beans, 634, Cocoa Beans, 
Minecraft, minecraft:cod, 625, Raw Cod, minecraft:fishes
Minecraft, minecraft:cod_bucket, 607, Bucket of Cod, 
Minecraft, minecraft:cod_spawn_egg, 703, Cod Spawn Egg, 
Minecraft, minecraft:command_block, 243, Command Block, 
Minecraft, minecraft:command_block_minecart, 799, Minecart with Command Block, 
Minecraft, minecraft:comparator, 514, Redstone Comparator, 
Minecraft, minecraft:compass, 621, Compass, forge:compasses
Minecraft, minecraft:composter, 517, Composter, 
Minecraft, minecraft:conduit, 477, Conduit, 
Minecraft, minecraft:cooked_beef, 678, Steak, 
Minecraft, minecraft:cooked_chicken, 680, Cooked Chicken, 
Minecraft, minecraft:cooked_cod, 629, Cooked Cod, minecraft:fishes
Minecraft, minecraft:cooked_mutton, 801, Cooked Mutton, 
Minecraft, minecraft:cooked_porkchop, 585, Cooked Porkchop, 
Minecraft, minecraft:cooked_rabbit, 788, Cooked Rabbit, 
Minecraft, minecraft:cooked_salmon, 630, Cooked Salmon, minecraft:fishes
Minecraft, minecraft:cookie, 670, Cookie, 
Minecraft, minecraft:cornflower, 108, Cornflower, aquaculture:turtle_edible, minecraft:flowers, minecraft:small_flowers
Minecraft, minecraft:cow_spawn_egg, 704, Cow Spawn Egg, 
Minecraft, minecraft:cracked_stone_bricks, 207, Cracked Stone Bricks, minecraft:stone_bricks
Minecraft, minecraft:crafting_table, 158, Crafting Table, 
Minecraft, minecraft:creeper_banner_pattern, 861, Banner Pattern, 
Minecraft, minecraft:creeper_head, 773, Creeper Head, forge:heads
Minecraft, minecraft:creeper_spawn_egg, 705, Creeper Spawn Egg, 
Minecraft, minecraft:crossbow, 857, Crossbow, 
Minecraft, minecraft:cut_red_sandstone, 370, Cut Red Sandstone, forge:sandstone
Minecraft, minecraft:cut_red_sandstone_slab, 132, Cut Red Sandstone Slab, minecraft:slabs
Minecraft, minecraft:cut_sandstone, 70, Cut Sandstone, forge:sandstone
Minecraft, minecraft:cut_sandstone_slab, 124, Cut Sandstone Slab, minecraft:slabs
